年份,排名,企业估值,企业信息,CEO,行业
2025,No.1,￥ 105000 亿,台积电,魏哲家,半导体
2025,No.2,￥ 53300 亿,腾讯控股,马化腾,娱乐
2025,No.3,￥ 34000 亿,字节跳动,张利东,传媒和娱乐
2025,No.4,￥ 27000 亿,阿里巴巴,蔡崇信,电子商务
2025,No.5,￥ 18600 亿,宁德时代,曾毓群,锂电池
2025,No.6,￥ 13200 亿,拼多多,陈磊,电子商务
2025,No.7,￥ 10500 亿,中国平安保险,马明哲,保险
2025,No.8,￥ 10000 亿,小米,雷军,手机、汽车
2025,No.9,￥ 8720 亿,比亚迪,王传福,汽车、充电电池
2025,No.10,￥ 8500 亿,华为,梁华,消费电子、通信
2025,No.11,￥ 7870 亿,友邦保险,杜嘉祺,保险
2025,No.12,￥ 7350 亿,鸿海精密工业,刘扬伟,消费电子元件
2025,No.13,￥ 6350 亿,蚂蚁科技,井贤栋,金融科技
2025,No.14,￥ 6340 亿,网易,丁磊,娱乐
2025,No.15,￥ 6100 亿,美的,方洪波,家电
2025,No.16,￥ 5590 亿,寒武纪,陈天石,半导体
2025,No.17,￥ 5560 亿,美团,王兴,生活服务
2025,No.18,￥ 5550 亿,农夫山泉,钟睒睒,饮料
2025,No.19,￥ 5270 亿,台达电子,郑平,电子设备
2025,No.20,￥ 5140 亿,中际旭创,刘圣,通信设备
2025,No.21,￥ 4340 亿,联发科技,蔡明介,半导体
2025,No.22,￥ 4180 亿,恒瑞医药,孙飘扬,医药
2025,No.23,￥ 4120 亿,立讯精密,王来春,消费电子精密件
2025,No.24,￥ 3880 亿,东方财富,其实,金融数据服务
2025,No.25,￥ 3840 亿,阳光电源,曹仁贤,光伏设备
2025,No.26,￥ 3750 亿,携程,梁建章,互联网旅游服务
2025,No.27,￥ 3550 亿,Shein,许仰天,电子商务
2025,No.27,￥ 3550 亿,洛阳钼业,刘建锋,钼矿
2025,No.29,￥ 3400 亿,京东,刘强东,电子商务
2025,No.30,￥ 3320 亿,沐曦,陈维良,半导体
2025,No.31,￥ 3090 亿,新易盛,高光荣,通信设备
2025,No.32,￥ 2980 亿,百济神州,欧雷强,生物医药
2025,No.33,￥ 2940 亿,百度,李彦宏,网络信息服务
2025,No.34,￥ 2910 亿,中国宏桥,张波,氧化铝
2025,No.35,￥ 2880 亿,富邦金融控股,蔡明兴,金融服务
2025,No.36,￥ 2840 亿,药明康德,李革,生物医药
2025,No.37,￥ 2830 亿,摩尔线程,张建中,半导体
2025,No.38,￥ 2720 亿,牧原,秦英林,畜牧
2025,No.39,￥ 2700 亿,新鸿基地产,郭炳联,房地产
2025,No.40,￥ 2640 亿,快手科技,程一笑,传媒和娱乐
2025,No.40,￥ 2640 亿,泡泡玛特,王宁,玩具
2025,No.42,￥ 2520 亿,迈瑞,李西廷,医疗器械
2025,No.43,￥ 2500 亿,大疆,汪滔,消费电子
2025,No.44,￥ 2390 亿,胜宏科技,陈涛,高密度印制电路板
2025,No.45,￥ 2380 亿,广达电脑,林百里,电子设备
2025,No.46,￥ 2370 亿,海尔智家,李华刚,家用电器
2025,No.47,￥ 2330 亿,赛力斯,张正萍,汽车、汽车零配件
2025,No.47,￥ 2330 亿,中华电信,简志诚,电信服务
2025,No.49,￥ 2300 亿,微众银行,顾敏,金融科技
2025,No.50,￥ 2290 亿,日月光投资控股,张虔生,半导体
2025,No.51,￥ 2280 亿,格力电器,董明珠,家电
2025,No.52,￥ 2230 亿,海天味业,程雪,调味品
2025,No.53,￥ 2200 亿,小红书,毛文超,传媒和娱乐
2025,No.54,￥ 2170 亿,翰森制药,钟慧娟,医药
2025,No.55,￥ 2130 亿,国泰金控,蔡宏图,金融
2025,No.56,￥ 2100 亿,安踏体育,丁世忠,体育用品
2025,No.57,￥ 2010 亿,顺丰控股,王卫,快递
2025,No.58,￥ 1980 亿,米哈游,刘伟,游戏
2025,No.59,￥ 1920 亿,汇川技术,朱兴明,工业自动化产品
2025,No.60,￥ 1900 亿,OPPO,陈明永,消费电子产品
2025,No.60,￥ 1900 亿,长和,李泽钜,投资
2025,No.62,￥ 1880 亿,三一重工,向文波,重型机械
2025,No.63,￥ 1850 亿,中国信托金融控股,颜文隆,金融服务
2025,No.64,￥ 1810 亿,中兴通讯,方榕,通信设备
2025,No.65,￥ 1800 亿,泰康保险,陈东升,保险
2025,No.66,￥ 1790 亿,伊利实业,潘刚,乳制品
2025,No.67,￥ 1780 亿,同花顺,易峥,金融数据服务
2025,No.68,￥ 1760 亿,中国民生银行,高迎欣,银行
2025,No.69,￥ 1750 亿,纬颖,洪丽宁,互联网服务
2025,No.69,￥ 1750 亿,长城汽车,魏建军,汽车
2025,No.71,￥ 1740 亿,滴滴,程维,共享经济
2025,No.72,￥ 1730 亿,富途控股,李华,金融科技
2025,No.72,￥ 1730 亿,三花智控,张亚波,工业设备、汽车零部件、房地产
2025,No.74,￥ 1720 亿,小鹏汽车,何小鹏,新能源汽车
2025,No.75,￥ 1710 亿,恒力集团,陈建华,化纤、石化、房地产
2025,No.76,￥ 1700 亿,福耀玻璃,曹晖,玻璃
2025,No.77,￥ 1690 亿,亿纬锂能,刘金成,锂电池
2025,No.78,￥ 1660 亿,隆基绿能,钟宝申,硅材料
2025,No.79,￥ 1650 亿,VIVO,沈炜,消费电子产品
2025,No.80,￥ 1640 亿,广发证券,林传辉,金融科技
2025,No.80,￥ 1640 亿,银河娱乐,吕耀东,博彩
2025,No.82,￥ 1610 亿,吉利,李书福,汽车制造
2025,No.83,￥ 1580 亿,太平洋建设,严昊,基础建设
2025,No.83,￥ 1580 亿,中电控股,米高嘉道理,能源
2025,No.85,￥ 1550 亿,信发集团,张刚,铝电
2025,No.86,￥ 1530 亿,百利天恒,朱义,医药
2025,No.87,￥ 1510 亿,理想汽车,李想,新能源汽车
2025,No.88,￥ 1500 亿,创科实业,Horst Julius Pudwill,电动工具产品
2025,No.89,￥ 1470 亿,豪威,虞仁荣,半导体
2025,No.90,￥ 1460 亿,蓝思科技,周群飞,消费电子元件
2025,No.91,￥ 1440 亿,信达生物,俞德超,生物医药
2025,No.92,￥ 1430 亿,蜜雪,张红超,饮料
2025,No.93,￥ 1420 亿,宝丰能源,党彦宝,煤化工
2025,No.93,￥ 1420 亿,贝壳,彭永东,房地产服务
2025,No.95,￥ 1400 亿,东鹏饮料,林木勤,食品和饮料
2025,No.95,￥ 1400 亿,京东科技,刘强东,数字科技
2025,No.97,￥ 1390 亿,澜起科技,杨崇和,芯片
2025,No.98,￥ 1370 亿,兆易创新,朱一明,闪存芯片
2025,No.99,￥ 1350 亿,赣锋锂业,李良彬,新能源材料
2025,No.99,￥ 1350 亿,恒基地产,李家诚、李家杰,房地产
2025,No.99,￥ 1350 亿,世纪华通,王佶,游戏
2025,No.99,￥ 1350 亿,周大福,郑家纯,珠宝零售
2025,No.103,￥ 1325 亿,方大集团,方威,能源、零售、投资
2025,No.104,￥ 1300 亿,长实,李泽钜,投资
2025,No.105,￥ 1270 亿,东山精密,袁永刚,精密铸件
2025,No.106,￥ 1260 亿,香港中华煤气,李家诚、李家杰,燃气
2025,No.107,￥ 1250 亿,中国生物制药,谢其润,生物医药
2025,No.108,￥ 1240 亿,华友钴业,陈雪华,有色金属
2025,No.108,￥ 1240 亿,药明生物,李革,生物医药
2025,No.110,￥ 1220 亿,江波龙,蔡华波,半导体
2025,No.111,￥ 1210 亿,天孚通信,邹支农,通信技术
2025,No.111,￥ 1210 亿,智邦科技,黄国修,通信设备
2025,No.113,￥ 1200 亿,特变电工,张新,电器设备
2025,No.113,￥ 1200 亿,温氏食品,温志芬,家禽养殖畜牧
2025,No.115,￥ 1190 亿,百胜中国,胡祖六,餐饮
2025,No.115,￥ 1190 亿,沪电股份,陈梅芳,印制电路板
2025,No.115,￥ 1190 亿,联华电子,洪嘉聪,半导体
2025,No.115,￥ 1190 亿,联想,杨元庆,计算机通信
2025,No.119,￥ 1180 亿,东方希望,张轮大,氧化铝、重化工、饲料
2025,No.120,￥ 1160 亿,科大讯飞,刘庆峰,软件和信息技术服务业
2025,No.120,￥ 1160 亿,思源电气,董增平,输变电设备
2025,No.120,￥ 1160 亿,通威股份,刘舒琪,硅材料
2025,No.123,￥ 1150 亿,恒立液压,汪立平,高压油缸
2025,No.123,￥ 1150 亿,李锦记,李惠森,调味品
2025,No.125,￥ 1140 亿,爱尔眼科,陈邦,医疗服务
2025,No.126,￥ 1135 亿,南山,宋建波,铝业、纺织、房地产
2025,No.127,￥ 1130 亿,联影医疗,张强,医疗器械
2025,No.128,￥ 1110 亿,台塑石化,曹明,石油、天然气
2025,No.129,￥ 1100 亿,地平线机器人,余凯,智能芯片
2025,No.129,￥ 1100 亿,分众传媒,江南春,广告新媒体
2025,No.129,￥ 1100 亿,蔚来,李斌,新能源汽车
2025,No.129,￥ 1100 亿,远景能源,张雷,新能源设备
2025,No.133,￥ 1090 亿,台光电子,董定宇,电子组件
2025,No.134,￥ 1085 亿,魏桥创业,张波,纺织
2025,No.135,￥ 1080 亿,南亚科技,邹明仁,电子元件
2025,No.135,￥ 1080 亿,荣盛控股,李水荣,化纤
2025,No.137,￥ 1070 亿,老铺黄金,徐高明,黄金珠宝
2025,No.137,￥ 1070 亿,玉山金融控股,黄男州,金融服务
2025,No.137,￥ 1070 亿,中通快递,赖梅松,物流
2025,No.140,￥ 1060 亿,拓普,邬建树,汽车零部件
2025,No.141,￥ 1050 亿,西安奕材,杨新元,半导体
2025,No.142,￥ 1040 亿,影石创新,刘靖康,消费电子
2025,No.143,￥ 1030 亿,华硕电脑,施崇棠,电子设备
2025,No.143,￥ 1030 亿,台新新光金控,吴东亮,金融服务
2025,No.143,￥ 1030 亿,元大金控,翁健,金融服务
2025,No.146,￥ 1020 亿,歌尔股份,姜滨,声学及多媒体产品
2025,No.147,￥ 1010 亿,万洲国际,万隆,食品和饮料
2025,No.148,￥ 1000 亿,电能实业,甄达安,能源
2025,No.148,￥ 1000 亿,康方生物,夏瑜,生物制药
2025,No.148,￥ 1000 亿,青山控股,项秉雪,钢铁
2025,No.151,￥ 990 亿,华住,季琦,连锁酒店
2025,No.151,￥ 990 亿,领益智造,曾芳勤,消费电子精密件
2025,No.153,￥ 985 亿,纬创资通,林宪铭,电子设备制造
2025,No.154,￥ 980 亿,海大,薛华,饲料
2025,No.154,￥ 980 亿,申洲国际,马建荣,纺织、服装
2025,No.156,￥ 970 亿,南亚塑料,吴嘉昭,塑料
2025,No.156,￥ 970 亿,稀宇科技,闫俊杰,人工智能
2025,No.158,￥ 940 亿,统一企业,罗智先,食品和饮料
2025,No.159,￥ 920 亿,天齐锂业,蒋卫平,锂矿
2025,No.160,￥ 915 亿,满帮,张晖,物流
2025,No.160,￥ 915 亿,天赐材料,徐金富,化学原料制品
2025,No.162,￥ 910 亿,TCL科技,李东生,消费电子
2025,No.162,￥ 910 亿,沙钢集团,沈彬,钢铁
2025,No.164,￥ 900 亿,光启技术,刘若鹏,超材料
2025,No.164,￥ 900 亿,华勤技术,邱文生,消费电子
2025,No.166,￥ 890 亿,华南金融控股,陈芬兰,金融服务
2025,No.166,￥ 890 亿,台湾大哥大,蔡明忠,电信服务
2025,No.166,￥ 890 亿,长荣海运,张衍义,海运
2025,No.169,￥ 880 亿,汇能煤电集团,郭金树,煤炭、路桥、房地产
2025,No.170,￥ 860 亿,三六零,周鸿祎,网络信息服务
2025,No.170,￥ 860 亿,先导智能,王燕清,新能源设备
2025,No.170,￥ 860 亿,永丰金融控股,陈思宽,金融服务
2025,No.173,￥ 850 亿,三环,李钢,电子元件
2025,No.174,￥ 840 亿,光宝科技,宋明峰,电脑设备
2025,No.175,￥ 830 亿,健策,赵宗信,电子元件
2025,No.175,￥ 830 亿,石药,蔡东晨,医药
2025,No.177,￥ 820 亿,海航控股,祝涛,航空运输
2025,No.177,￥ 820 亿,扬子江药业,徐浩宇,医药
2025,No.179,￥ 815 亿,香农芯创,黄泽伟,半导体
2025,No.180,￥ 805 亿,哔哩哔哩,陈睿,视频弹幕网站
2025,No.181,￥ 800 亿,鸿劲,谢旼达,半导体
2025,No.181,￥ 800 亿,盛美上海,王晖,半导体
2025,No.183,￥ 795 亿,公牛,阮立平,电工产品
2025,No.184,￥ 780 亿,川湖科技,林聪吉,五金配件
2025,No.184,￥ 780 亿,国轩高科,李缜,新能源设备
2025,No.184,￥ 780 亿,新和成,胡柏藩,医药
2025,No.187,￥ 765 亿,润泽科技,周超男,IDC、AIDC
2025,No.187,￥ 765 亿,三生制药,娄竞,生物科技
2025,No.187,￥ 765 亿,商汤科技,徐立,人工智能
2025,No.187,￥ 765 亿,芯原股份,戴伟民,半导体
2025,No.191,￥ 760 亿,华东医药,吕梁,医药
2025,No.191,￥ 760 亿,瑞幸咖啡,郭谨一,新零售
2025,No.193,￥ 750 亿,阿特斯,瞿晓铧,光伏设备
2025,No.193,￥ 750 亿,壁仞科技,张文,半导体
2025,No.193,￥ 750 亿,传音控股,竺兆江,手机
2025,No.193,￥ 750 亿,德业股份,张和君,储能设备
2025,No.193,￥ 750 亿,海丰国际,杨现祥,海运
2025,No.198,￥ 745 亿,指南针,吴玉明,金融数据服务
2025,No.199,￥ 740 亿,扬子江船业,任乐天,造船及海洋工程制造
2025,No.199,￥ 740 亿,药捷安康,吴永谦,生物制药
2025,No.201,￥ 730 亿,复星医药,陈玉卿,医药
2025,No.201,￥ 730 亿,思摩尔国际,陈志平,电子雾化器
2025,No.201,￥ 730 亿,远传电信,徐旭东,通信服务
2025,No.201,￥ 730 亿,致茂电子,黄钦明,电子设备
2025,No.205,￥ 720 亿,和泰汽车,黄南光,汽车零售
2025,No.205,￥ 720 亿,郎酒,汪俊林,白酒
2025,No.205,￥ 720 亿,零跑汽车,朱江明,汽车制造
2025,No.205,￥ 720 亿,娃哈哈,许思敏,饮料
2025,No.205,￥ 720 亿,万得资讯,陆风,金融数据服务
2025,No.205,￥ 720 亿,新奥能源,王玉锁,天然气、能源化工
2025,No.211,￥ 710 亿,海底捞,张勇,餐饮
2025,No.211,￥ 710 亿,万向,鲁伟鼎,汽车零部件制造、投资
2025,No.213,￥ 700 亿,BOSS直聘,赵鹏,招聘网站
2025,No.213,￥ 700 亿,合盛硅业,罗立国,工业硅
2025,No.213,￥ 700 亿,华利,张聪渊,鞋业
2025,No.213,￥ 700 亿,九龙仓置业,吴天海,房地产
2025,No.213,￥ 700 亿,瑞芯微,励民,集成电路
2025,No.213,￥ 700 亿,宇通客车,汤玉祥,客车制造
2025,No.219,￥ 695 亿,巨人网络,史玉柱,在线游戏、投资
2025,No.219,￥ 695 亿,卡游,李奇斌,零售
2025,No.219,￥ 695 亿,联合动力,李俊田,汽车及汽车零配件
2025,No.219,￥ 695 亿,万泰生物,邱子欣,生物医药
2025,No.219,￥ 695 亿,信立泰,叶宇翔,生物医药
2025,No.224,￥ 690 亿,恒力重工,安锦香,船舶建造
2025,No.224,￥ 690 亿,舜宇光学科技,王锬炯,消费电子元件
2025,No.224,￥ 690 亿,英维克,齐勇,温控设备
2025,No.227,￥ 680 亿,海博思创,张剑辉,电化学储能系统
2025,No.227,￥ 680 亿,九龙仓,吴天海,房地产
2025,No.227,￥ 680 亿,唯品会,沈亚,电子商务
2025,No.230,￥ 675 亿,德赛西威,高大鹏,软件和信息技术服务业
2025,No.230,￥ 675 亿,三安光电,林志强,LED
2025,No.232,￥ 670 亿,得物,杨冰,电子商务
2025,No.232,￥ 670 亿,东方盛虹,缪汉根,印染、化纤、房地产
2025,No.232,￥ 670 亿,龙湖,陈序平,房地产
2025,No.235,￥ 660 亿,大全能源,徐广福,电气设备制造、太阳能
2025,No.235,￥ 660 亿,正泰,南存辉,工业电器、投资
2025,No.237,￥ 650 亿,大华技术,傅利泉,软件服务
2025,No.237,￥ 650 亿,大立光电,林恩舟,消费电子元件
2025,No.237,￥ 650 亿,货拉拉,周胜馥,物流
2025,No.237,￥ 650 亿,景旺电子,刘绍柏,印刷电路板
2025,No.237,￥ 650 亿,璞泰来,梁丰,锂电池材料
2025,No.237,￥ 650 亿,天山铝业,曾超林,铝
2025,No.243,￥ 630 亿,东阳光,张红伟,医药、电子新材料
2025,No.243,￥ 630 亿,海思科,王俊民,医药
2025,No.243,￥ 630 亿,晶科能源,李仙德,新能源
2025,No.243,￥ 630 亿,贸联,梁华哲,工业产品
2025,No.243,￥ 630 亿,世芯电子,沈翔霖,集成电路
2025,No.243,￥ 630 亿,卧龙电驱,庞欣元,工业产品
2025,No.243,￥ 630 亿,新奥股份,蒋承宏,天然气、能源化工
2025,No.243,￥ 630 亿,长春,廖龙星,化工
2025,No.251,￥ 620 亿,康师傅控股,魏宏名,食品和饮料
2025,No.252,￥ 610 亿,德明利,李虎,计算机存储
2025,No.252,￥ 610 亿,金像电子,杨承泽,消费电子产品
2025,No.252,￥ 610 亿,英诺赛科,骆薇薇,半导体
2025,No.255,￥ 600 亿,恩捷股份,李晓明,锂电池隔膜
2025,No.255,￥ 600 亿,华邦电子,焦佑钧,半导体
2025,No.255,￥ 600 亿,凯基金融控股,王铭阳,金融
2025,No.255,￥ 600 亿,南山铝业,吕正风,铝
2025,No.255,￥ 600 亿,台湾塑胶工业,郭文笔,塑料
2025,No.255,￥ 600 亿,卫星化学,杨卫东,化工
2025,No.255,￥ 600 亿,新东方,俞敏洪,教育
2025,No.262,￥ 595 亿,佰维存储,孙成思,半导体
2025,No.262,￥ 595 亿,欣旺达,王威,锂电池
2025,No.262,￥ 595 亿,欣兴电子,曾子章,电子元件
2025,No.265,￥ 590 亿,群联电子,颜暐駩,半导体
2025,No.266,￥ 580 亿,安克创新,阳萌,消费电子产品
2025,No.266,￥ 580 亿,春秋航空,王煜,航空
2025,No.266,￥ 580 亿,世纪金源,黄涛,房地产、投资
2025,No.269,￥ 575 亿,赤峰黄金,王建华,金矿
2025,No.269,￥ 575 亿,通富微电,石磊,半导体
2025,No.269,￥ 575 亿,芯联集成,赵奇,半导体
2025,No.272,￥ 570 亿,瑞昱半导体,邱顺建,半导体
2025,No.272,￥ 570 亿,兴业银锡,吉兴业,金属
2025,No.272,￥ 570 亿,中天科技,薛驰,电缆
2025,No.275,￥ 560 亿,京元电子,李金恭,半导体
2025,No.275,￥ 560 亿,苏商建设,严昕,基础建设
2025,No.275,￥ 560 亿,闻泰科技,杨沐,半导体
2025,No.275,￥ 560 亿,圆通速递,喻会蛟,物流
2025,No.279,￥ 550 亿,波司登,高德康,服装
2025,No.279,￥ 550 亿,创意电子,曾繁城,集成电路
2025,No.279,￥ 550 亿,高德红外,黄立,电子元件
2025,No.279,￥ 550 亿,恒生电子,彭政纲,金融科技
2025,No.279,￥ 550 亿,华彬,严彬,饮料
2025,No.279,￥ 550 亿,杰瑞股份,李慧涛,机械设备
2025,No.279,￥ 550 亿,科伦药业,刘革新,制药、医药流通
2025,No.279,￥ 550 亿,研华,刘克振,电子设备
2025,No.279,￥ 550 亿,中国旺旺,蔡衍明,食品和饮料
2025,No.288,￥ 540 亿,常山药业,高晓东,肝素原料药
2025,No.288,￥ 540 亿,豪迈科技,单既强,机械制造
2025,No.288,￥ 540 亿,融捷集团,吕向阳,投资
2025,No.288,￥ 540 亿,统一超商,罗智先,零售
2025,No.292,￥ 530 亿,康龙化成,楼柏良,医药研发外包
2025,No.292,￥ 530 亿,日照钢铁,杜双华,钢铁
2025,No.292,￥ 530 亿,优必选,周剑,机器人
2025,No.295,￥ 525 亿,联咏科技,何泰舜,半导体
2025,No.295,￥ 525 亿,赛轮轮胎,刘燕华,轮胎
2025,No.295,￥ 525 亿,智谱,刘德兵,人工智能
2025,No.298,￥ 520 亿,晶盛机电,曹建伟,机电设备
2025,No.298,￥ 520 亿,龙芯中科,胡伟武,半导体
2025,No.298,￥ 520 亿,协创数据,耿康铭,硬件软件解决方案
2025,No.298,￥ 520 亿,新产业,饶微,体外诊断
2025,No.298,￥ 520 亿,智飞生物,蒋仁生,疫苗
2025,No.298,￥ 520 亿,卓越集团,李华,房地产
2025,No.304,￥ 510 亿,千里科技,印奇,汽车制造
2025,No.304,￥ 510 亿,万海航运,陈柏廷,运输
2025,No.304,￥ 510 亿,微医,廖杰远,健康科技
2025,No.304,￥ 510 亿,中策橡胶,沈金荣,轮胎制造
2025,No.308,￥ 500 亿,ESR,Brett Harold Krause,物流地产
2025,No.308,￥ 500 亿,港灯,霍建宁,电力公用事业
2025,No.308,￥ 500 亿,亨通,崔巍,电缆
2025,No.308,￥ 500 亿,华城电机,许邦福,电子元件
2025,No.308,￥ 500 亿,华峰化学,尤飞煌,化工、铝业、投资
2025,No.308,￥ 500 亿,信骅科技,林鸿明,半导体
2025,No.308,￥ 500 亿,元气森林,唐彬森,饮料
2025,No.308,￥ 500 亿,长川科技,赵轶,半导体设备
2025,No.316,￥ 495 亿,昆仑万维,方汉,互联网游戏、投资
2025,No.316,￥ 495 亿,深信服,何朝曦,应用软件服务
2025,No.318,￥ 490 亿,QMMM,Bun Kwai,数字广告和营销制作服务
2025,No.318,￥ 490 亿,东元电机,利明献,工业机电
2025,No.318,￥ 490 亿,古茗,王云安,餐饮
2025,No.318,￥ 490 亿,光线传媒,王长田,影视娱乐
2025,No.318,￥ 490 亿,好未来,张邦鑫,教育
2025,No.318,￥ 490 亿,荣昌生物,王威东,生物科技
2025,No.318,￥ 490 亿,同程旅行,吴志祥、梁建章,互联网旅游服务
2025,No.318,￥ 490 亿,用友网络,王文京,应用软件开发
2025,No.326,￥ 480 亿,爱美客,简军,生物医用材料
2025,No.326,￥ 480 亿,宏发股份,郭满金,工业电器、投资
2025,No.326,￥ 480 亿,金发科技,陈平绪,化工塑料
2025,No.326,￥ 480 亿,晶澳科技,靳保芳,光伏
2025,No.326,￥ 480 亿,上纬新材,蔡朝阳,化工
2025,No.326,￥ 480 亿,士兰微,陈向东,半导体
2025,No.326,￥ 480 亿,泰格医药,叶小平,医药
2025,No.333,￥ 475 亿,金蝶国际,徐少春,财务软件
2025,No.333,￥ 475 亿,科沃斯,钱东奇,机器人
2025,No.333,￥ 475 亿,名创优品,叶国富,新零售
2025,No.336,￥ 470 亿,富华国际集团,陈丽华,房地产、紫檀博物馆
2025,No.336,￥ 470 亿,软通动力,刘天文,软件与信息服务
2025,No.336,￥ 470 亿,中伟股份,邓伟明,锂电池材料
2025,No.339,￥ 460 亿,艾力斯,杜锦豪,医药
2025,No.339,￥ 460 亿,多氟多,李世江,新材料
2025,No.339,￥ 460 亿,蜂巢能源,杨红新,新能源电池
2025,No.339,￥ 460 亿,富卫,黄清风,保险
2025,No.339,￥ 460 亿,三七互娱,李卫伟,网络游戏
2025,No.339,￥ 460 亿,上海莱士,谭丽霞,生物医药
2025,No.339,￥ 460 亿,鈊象电子,李柯柱,游戏
2025,No.339,￥ 460 亿,新宙邦,覃九三,电池化学品
2025,No.339,￥ 460 亿,元太科技,李政昊,电子元件
2025,No.339,￥ 460 亿,源杰科技,张欣刚,半导体
2025,No.349,￥ 455 亿,鼎泰高科,王馨,电子元件
2025,No.349,￥ 455 亿,和而泰,刘建伟,电器控制器
2025,No.349,￥ 455 亿,润和软件,周红卫,软件
2025,No.349,￥ 455 亿,天合光能,高纪凡,光伏产品
2025,No.349,￥ 455 亿,中矿资源,王平卫,有色金属
2025,No.354,￥ 450 亿,58同城,姚劲波,生活服务
2025,No.354,￥ 450 亿,君正,乔振宇,化工
2025,No.354,￥ 450 亿,君正集成电路,刘强,集成电路
2025,No.354,￥ 450 亿,恺英网络,金锋,游戏
2025,No.354,￥ 450 亿,龙佰,和奔流,钛白粉
2025,No.354,￥ 450 亿,新希望,刘畅,农业、房地产、金融
2025,No.354,￥ 450 亿,亿联网络,陈智松,通信
2025,No.361,￥ 440 亿,TCL中环,李东生,光伏
2025,No.361,￥ 440 亿,达利食品,许世辉,食品
2025,No.361,￥ 440 亿,金力永磁,蔡报贵,金属
2025,No.361,￥ 440 亿,晶泰控股,温书豪,软件服务
2025,No.361,￥ 440 亿,脑再生,区一佳,生物制药
2025,No.361,￥ 440 亿,台湾化学纤维,洪福源,化纤
2025,No.361,￥ 440 亿,长盈精密,陈奇星,电子元件
2025,No.361,￥ 440 亿,中科飞测,陈鲁,半导体
2025,No.369,￥ 435 亿,和硕,童子贤,电脑设备
2025,No.369,￥ 435 亿,恒隆地产,陈文博,房地产
2025,No.369,￥ 435 亿,横店集团,徐永安,电子电气、医药化工、影视娱乐
2025,No.369,￥ 435 亿,红狮控股,章小华,水泥
2025,No.369,￥ 435 亿,九号公司,高禄峰,电动车
2025,No.369,￥ 435 亿,科达利,励建立,锂电池结构件
2025,No.369,￥ 435 亿,瑞声科技,张宏江,消费电子精密件
2025,No.369,￥ 435 亿,中国燃气,刘明辉,能源
2025,No.377,￥ 425 亿,大中矿业,牛国锋,矿业
2025,No.377,￥ 425 亿,电讯盈科,李泽楷,电信服务
2025,No.377,￥ 425 亿,格林美,许开华,废弃资源综合利用、新能源
2025,No.377,￥ 425 亿,康霈,徐坴晖,医药
2025,No.377,￥ 425 亿,圣邦股份,张世龙,半导体
2025,No.377,￥ 425 亿,石头科技,昌敬,智能机器人
2025,No.377,￥ 425 亿,太阳纸业,李娜,纸业
2025,No.377,￥ 425 亿,万国数据,黄伟,数据服务
2025,No.377,￥ 425 亿,亚德客,王世忠,机械设备
2025,No.377,￥ 425 亿,永辉超市,张轩松,超市零售
2025,No.387,￥ 420 亿,东方电缆,夏崇耀,电缆
2025,No.387,￥ 420 亿,福斯特,林建华,光伏材料
2025,No.387,￥ 420 亿,上海商业储蓄银行,李庆言,银行
2025,No.390,￥ 410 亿,东芯股份,蒋学明,芯片
2025,No.390,￥ 410 亿,华林证券,林立,金融、投资
2025,No.390,￥ 410 亿,尖沙咀置业,黄永光,房地产
2025,No.390,￥ 410 亿,金诚信,王青海,采矿
2025,No.390,￥ 410 亿,李宁,李宁,体育用品
2025,No.390,￥ 410 亿,毛戈平,毛戈平,日化用品
2025,No.390,￥ 410 亿,欧菲光,蔡荣军,光电子元器件
2025,No.390,￥ 410 亿,天华新能,裴振华,新能源锂电材料
2025,No.390,￥ 410 亿,岩山科技,叶可,金融服务
2025,No.390,￥ 410 亿,长荣航空,林宝水,航空
2025,No.400,￥ 405 亿,福莱特,阮洪良,光伏材料
2025,No.400,￥ 405 亿,甘李药业,陈伟,生物制药
2025,No.400,￥ 405 亿,环球晶圆,徐秀兰,半导体
2025,No.400,￥ 405 亿,金山软件,雷军,应用软件开发
2025,No.400,￥ 405 亿,均胜电子,王剑峰,汽车及汽车零配件
2025,No.400,￥ 405 亿,拓维信息,李新宇,软件服务
2025,No.400,￥ 405 亿,旺硅科技,葛长林,半导体
2025,No.400,￥ 405 亿,伟明环保,项光明,固废发电
2025,No.400,￥ 405 亿,药华医药,詹青柳,生物科技
2025,No.400,￥ 405 亿,中环新能源,余竹云,新能源
2025,No.410,￥ 400 亿,淳中科技,何仕达,音视频显控设备
2025,No.410,￥ 400 亿,海澜集团,周立宸,服装、投资
2025,No.410,￥ 400 亿,技嘉科技,叶培城,电脑设备
2025,No.410,￥ 400 亿,建龙重工集团,张志祥,钢铁、矿业、船运
2025,No.410,￥ 400 亿,立白凯晟,陈凯旋,日化用品
2025,No.410,￥ 400 亿,麦格米特,童永胜,智能家电
2025,No.410,￥ 400 亿,美腕,戚振波,电子商务
2025,No.410,￥ 400 亿,拓竹科技,陶冶,3D打印
2025,No.410,￥ 400 亿,亚钾国际,刘冰燕,化工
2025,No.410,￥ 400 亿,伊泰集团,张东海,煤炭
2025,No.410,￥ 400 亿,中控技术,崔山,软件系统
2025,No.421,￥ 390 亿,柏楚电子,唐晔,工业自动化系统
2025,No.421,￥ 390 亿,传奇生物,章方良,生物医药
2025,No.421,￥ 390 亿,大族激光,高云峰,激光设备
2025,No.421,￥ 390 亿,菲利华,商春利,工业产品
